Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
SA594627,0.15739166850992,0,0.0930179283504506,0.0106946986974877,0,0.337881620894375,0,0,0.0154667283966315,0,0,0.0357859635484058,0,0.00774823173277817,0.034284448866919,0.0903604751794127,0.170483158460517,0.00354283462383191,0.0275752737278229,0,0,0.0157669690114477,0.983,-0.0634716151098815,1.09775589184464
SA560728,0.0948569393649592,0,0.326990025204581,0.0390047173809283,0,0.0452234041951801,0.0230911049891023,0,0,0,0,0.0602920811292055,0,0.133668401463945,0.0870420607539556,0.0632424850559362,0.0539823851968421,0,0.0726063952653647,0,0,0,0.144,0.149035781693919,1.02573960734815
SA594647,0.216025849662386,0,0.13486441299966,0,0,0.308026152609908,0,0,0,0,0,0.0189086959664636,0,0,0.033834271080661,0.149743947892324,0.138596669788597,0,0,0,0,0,0.855,-0.027731815856986,1.08848886730812
SA560665,0.240270578553192,0,0.211666575713257,0.0413045589597478,0,0.0769131852968334,0,0.0339027125549028,0,0,0,0.0823579753438557,0.00489493870867712,0,0,0.158447555676575,0.0663300370198,0,0.0821704395390565,0,0.00174144263410256,0,0.567,0.0209100107484436,1.07306244369181
SA594677,0.182005358808743,0,0.0767855097658679,0.0257059239309077,0,0.248665425725585,0,0,0.0197059642736378,0,0.012529859197011,0.0548132410727414,0,0.0566347804143485,0.015468106897538,0,0.108002748213856,0,0.153993758962183,0,0,0.0456893227375821,0.822,-0.0200777052332536,1.07829532262447
SA594692,0.310333124005789,0,0.0558793031395027,0,0,0.158746126148292,0,0.065105552440601,0.00295400824537679,0,0,0.0275074224129723,0,0.0394266371805201,0.100110498503105,0.00736161589762566,0.218747388425085,0,0.0138283236011315,0,0,0,0.828,-0.021480531076844,1.09278176687942
SA560711,0.269784134546821,0,0.0687693725451654,0.0395157059515893,0,0.141769876183177,0,0.0406463484055484,0,0,0.0426024560942838,0,0.0111659727226071,0,0.0181049100854349,0.128425690232035,0.0375607410982607,0,0,0.179484943196558,0,0.0221698489385199,0.908,-0.0402069443856581,1.10406388227808
SA560737,0.131508788770346,0,0.0663184342981844,0,0,0.116777276378045,0,0.00354348495358415,0.024707685957623,0,0,0,0,0,0.00517317490603758,0.308253913507379,0.111851013882523,0.0752324270008736,0.0666153454054228,0.0900184549399818,0,0,0.408,0.0526336789629288,1.06366566925775
SA594777,0.274272237647642,0,0.0985176472543471,0.144613555489694,0,0.0495071025750424,0.0208456551727802,0,0.00482512772186836,0,0,0.0468730843382957,0,0.0780831652717813,0.0950454916836448,0.130688580845851,0.0156422663261307,0.0293142965408423,0.0117717891320805,0,0,0,0.874,-0.032150539388797,1.1053932260525
SA594792,0.10653209963964,0,0.032357416017859,0.0268655574349905,0,0.230954529588844,0,0,0.00435447219721553,0,0.0237621430539561,0,0.0198533976356728,0,0.00908976077242103,0.117804779849905,0.315076616798056,0.0195648482943431,0.090156280695156,0.00362809802194138,0,0,0.642,0.00721103609656639,1.06469821681886
SA560671,0.155234344639085,0,0.066772774370462,0.0316970153449086,0,0.225256734950024,0,0,0.0263284312873633,0,0,0.0506412944810036,0,0,0.121086021085966,0.138462562664849,0.0574728070701304,0,0.121441903153345,0,0,0.00560611095286202,0.786,-0.0155830961807842,1.08309262131359
SA560693,0.113345300120208,0,0.0696285113794406,0,0,0.133079752515517,0,0.011757266659825,0.0382252261375575,0,0.00333048096200379,0,0.0147111684834082,0,0.0751776991236046,0.123638254110232,0.175735926143834,0.0410620544018785,0.174459183653243,0,0,0.025849176309247,0.728,-0.0073451783766851,1.06177485979153
SA594821,0.179834582502403,0,0.0978813108343507,0.0164991673915391,0,0.143571170134374,0,0.00605164248387827,0,0,0,0.0299336855767158,0.015135904205031,0,0.0326971234745186,0.10680931009541,0.212821506239935,0.0395371056568034,0.119227491405041,0,0,0,0.786,-0.0154688917735234,1.06485479584318
SA595195,0.137863623612711,0,0.235500267770564,0.322225902397641,0,0,0.0699558580848341,4.08712821042907e-05,0.0450835559460578,0,0,0.0263921374257279,0.0349772814971213,0.00570419158318313,0.0360198803683229,0,0,0,0,0.0716763278149782,0,0.0145601022167543,0.875,-0.0323875188467435,1.12193733183617
SA595204,0.169185700018876,0,0.0402744120021808,0.0566390234849054,0,0.0760886192493108,0.079327187685815,0.00275026417635535,0,0,0,0.06726351873107,0,0.126989616314907,0.185486328267746,0.0861983615792286,0.00535350693880387,0.0951917565464096,0.00514041442860258,0,0.00411129057578943,0,0.016,0.401778524484854,0.921144276037741
SA560699,0.23705218803253,0,0.0750568185080407,0,0,0.300381941436393,0,0.00935286132750749,0,0,0,0.0736529614436003,0,0,0.0312126217985218,0.0671815117186934,0.162118976873724,0,0.0439901188609885,0,0,0,0.986,-0.0682509564672417,1.10832991964445
SA595224,0.154185613620119,0,0.0928798962215496,0.00142050592587745,0,0.12928693418384,0,0.0784684938069188,0.0107096101293513,0,0,0.0460192798860839,0,0,0.0185080300132889,0.174922965236145,0.0570806514934955,0.0512092803057212,0.100810869970512,0.0424204252568314,0,0.0420774439502656,0.962,-0.054778136228461,1.08493655048948
SA560719,0.300995247987479,0,0.121372632914671,0.0527852631670544,0,0.205764371585462,0,0.0148022489906633,0.0027356137227807,0,0,0.0506444377797353,0.029699222174658,0.0784744221261996,0.0110050180928153,0.0250564669337691,0,0,0.104497302163329,0,0.00216775236138201,0,0.897,-0.0375988040888261,1.10201709317747
SA560622,0.172574422387669,0,0.155125407880555,0,0,0.270931940158234,0,0,0.012847937891477,0,0,0.0634850204136904,0,0.0597446058471676,0.0585182600008264,0.046543146306205,0.114468544687716,0,0.0457607144264596,0,0,0,0.957,-0.0527639921974265,1.09360350100067
SA560709,0.163823476130194,0,0.0429681340089301,0.0152628388935537,0,0.100931081347117,0,0,0.0319354466441138,0,0,0.0332989038577532,0.00498295536733839,0,0.0479405615166396,0.117614792343442,0.371934219444254,0.0331139958875313,0.0361935945591328,0,0,0,0.253,0.0944214028019731,1.04124154529894
SA560670,0.0773746673732479,0,0.0576999480453751,0.0295467536587577,0,0.194547075814696,0.0283270525530211,0,0.0295101944346748,0,0,0.000455821026326302,0.0111367434604819,0,0.0456645454650802,0.140568801999348,0.26667276859702,0.0199489194461366,0.0798427350899291,0,0,0.0187039730359051,0.423,0.0503918661966561,1.04736233976369
SA560733,0.121703863975448,0,0.0439929892419772,0.0671611482677844,0,0.19521151508285,0.0124607825386846,0.00239479634161468,0.0201572988180276,0,0,0.00771941844814505,0.00837912622306228,0.0467509661139424,0.207452772092159,0.0528758599365752,0.198662822933912,0,0.0100044036698053,0,0.00507223631601196,0,0.04,0.294587657134968,0.96934510182233
SA560640,0.25912599068637,0,0.0895218473887618,0,0,0.0372566487029606,0,0.0543226558954374,0,0.00195872889282061,0,0.0522370949563609,0,0,0.0600912293806345,0.0656650557596468,0.205813889705955,0,0.173678516829262,0,0,0.00032834180179006,0.965,-0.0556260800232851,1.08421061193957
SA560668,0.248344715212526,0,0.0840589228029815,0.0395428644965853,0,0.204270497843779,0,0,0.013849498756406,0.0269278406698121,0,0.0156353789767617,0.045067560641589,0,0.0662010870967548,0.113832315846515,0.080644550838236,0,0.0599303364204877,0,0,0.00169443039756655,0.823,-0.0202056248853626,1.08301682600213
SA560691,0.183926447028399,0,0.0801444473788407,0.0795163805638168,0,0.140118520795134,0.030471131746804,0.0117576174611923,0.0367175381010626,0,0.0278303223435032,0,0.0265824109560302,0,0.0483053720939795,0.165404418690422,0.0218812741255788,0.0189987838624375,0.058190132361759,0,0,0.0701552024910409,0.377,0.0589891164750167,1.0508264268813
SA560707,0.0740906614671294,0,0.0231853116550778,0.0057991771486514,0,0.34602509529648,0,0,0,0,0,0.00505729331698938,0.0146474443792937,0,0.0452372817079288,0.165758899224879,0.202397042563585,0.00868218426431655,0,0.109119608975669,0,0,0.279,0.088888854103229,1.04451131800491
SA595282,0.0381889136964954,0,0.0666539327272846,0.0399529241035085,0,0.167050158345681,0,0,0.0449646634594284,0,0.00853142088843853,0.00102060033903466,0.0162304707913291,0,0.106681244951907,0.19642757412689,0.0837391686384707,0.0685202235684836,0.162038704363048,0,0,0,0.562,0.0218928442220267,1.06107415412763
SA560626,0.214150790806552,0,0.0585078901784423,0.291520160520537,0,0,0.00915026200242412,0.0441646550933643,0.0175104115528717,0,0,0.0110777308791045,0.00131198392311198,0,0.154185530295944,0.0354090335679898,0.132796739304354,0,0.0302148118753041,0,0,0,0.22,0.108471899937332,1.05722936810375
SA560687,0.220308219857302,0,0.0676883211672589,0.15002878727742,0,0.140817538246119,0.0223041419147105,0,0.0232797466325356,0,0,0.0496698416307437,0,0.0571132629961812,0.0973414738436141,0.0545113338795912,0.0451389417038841,0,0.0709309051434748,0,0,0.000867485707165088,0.641,0.00737584398500899,1.08590395941632
SA595353,0.16736553486968,0,0.171569109006702,0.0283427500306691,0.00815544866198713,0.201258485605385,0,0,0,0,0,0.044730340163201,0.0135871338013819,0,0.0343031723330215,0.0517933414464886,0.0785240430828404,0,0.200370640998643,0,0,0,0.896,-0.0367876425994479,1.0745774251311
SA560727,0.0857037107651584,0,0.176952789239691,0.0307721679085544,0,0.296672061812918,0,0.0231684626014911,0,0,0,0.0221807245850618,0.00283739281331966,0.000397833680063624,0.128171151698776,0.055806493708889,0.104643730438215,0,0.068952683854387,0,0,0.00374079689347467,0.776,-0.0142997744213944,1.08065381751823
SA560624,0.431989089216097,0,0.161456263293424,0,0,0.128636706112191,0,0,0.0484195934522365,0,0,0.0228025238441709,0,0.0057116097509605,0,0.0424564410987625,0,0.0918501868544088,0,0.0367251128281766,0,0.0299524735495716,0.385,0.0576375192559817,1.08078515383646
SA560663,0.134043547185197,0,0.0712541960137967,0,0,0.452354706849955,0,0,0,0,0,0.00482253655664267,0,0,0.0542230184801451,0.0359932869441375,0.170426745427329,0.0115468210645067,0,0.0653351414782902,0,0,0.912,-0.040824774998591,1.09635349753316
SA560683,0,0.0847574605451592,0.0792522305144158,0.0716097963842137,0,0.445396015150088,0,0.000262315486403006,0,0,0.0061047452873875,0.0391988465930543,0.0224085101931899,0,0.0313992309523799,0.073379623463797,0.0713775192540112,0.0342224819890697,0.0393814505663151,0,0,0.00124977362051544,0.092,0.199881728063952,1.00826305940954
SA560661,0.245705622716768,0,0.0712727848333436,0.0441349537176238,0,0.290786696174381,0,0,0.0223953567166779,0,0.0167569058686435,0.0131909547878892,0.0269088262754529,0,0.0741039563551198,0.0270338379358291,0.0341159523831136,0.0737750901525821,0.0261917842115583,0.00201136973231461,0,0.031615908138703,0.19,0.1250729910608,1.03782498203782
SA560972,0.275858751674832,0,0.0921323613907942,0.0242538566324447,0,0.263059823862319,0,0,0.0125572924048325,0,0,0.000432659278211588,0.0119064420645812,0,0.102707097803678,0,0.128968293811505,0.0461579862644934,0.0419654348123094,0,0,0,0.594,0.0158715349286173,1.07827004670787
SA595384,0.0211178523266122,0,0.0968635528430113,0.152307723635712,0,0.110953890528237,0.000565574037387192,0,0,0,0.00291709005137443,0.0536886786149493,0,0.117369599874965,0.171055663875013,0,0.157230735535818,0,0.0927029080297041,0,0,0.0232267306472161,0.384,0.0578080922518662,1.07072750214645
SA595405,0.139394990593839,0,0.0846087999422572,0.0241011041732299,0,0.211256173960132,0,0,0.0409106527316787,0,0.033686121356929,0.00535204780315072,0.0174123605453278,0,0,0.273249738180516,0.0117170927062949,0.0831101960971539,0.0612674813446042,0,0,0.0139332405648867,0.766,-0.0126073860442238,1.07797251406018
SA560681,0.150779849974536,0,0.136692745739675,0,0,0.146657094072742,0,0,0.0749573753738915,0,0,0.048870150590914,0,0.0535037931088883,0,0.211407441428421,0.125656917343418,0.0402384140445561,0,0.0112362183229591,0,0,0.677,0.00138560001274625,1.07943797633721
SA595425,0.130578121615072,0,0.0436168303860366,0.0696337823270388,0,0.226073653071846,0,0,0,0,0.0263082299670949,0,0.0251655965409675,0,0.0456449196986217,0.251930189572537,0.0516531204958427,0.0641974017403704,0,0.0648874325935763,0,0.000310721990996033,0.587,0.0170297710666692,1.0735430527811
SA560679,0.0864248322777491,0,0.154886819399416,0.0102999983587387,0,0.169300314119613,0,0.0408430902052033,0,0,0,0.0682868081306949,0,0,0.0100700732763741,0.0774173251405498,0.20446295064215,0.0577979982751481,0.0715038199385336,0,0,0.0487059702358291,0.63,0.00876289225167639,1.05868228619981
SA595428,0.0860215196477019,0,0.0400820766674841,0.0568645615554369,0,0.207155608005002,0.018009047645215,0,0.0161380668939909,0,0,0.0396904461953605,0.0174254151663697,0,0.0925052020324351,0.177465246895558,0.176566377087679,0,0.0559726990116075,0,0,0.0161037331961598,0.569,0.0205797078550048,1.06790408281637
SA595437,0.099977707312197,0,0.141342164581586,0.0152666270454674,0,0.230460727042089,0,0,0,0,0.0198290487844483,0.0770706412868449,0.0304965828425345,0.0202464334884301,0.0359648213089735,0.0377489724009994,0.193079360565817,0,0.0545375047578219,0,0,0.0439794085827906,0.9,-0.0380843201388623,1.08310495855306
SA595454,0.14470571685276,0,0.0894260157005753,0.102336713737007,0,0.127966712922053,0.0153311913915095,0,0.0392849515968478,0,0,0.0299305715480552,0.00656550620859266,0.0781476646776133,0.180655700642678,0.0708245334337374,0.0472568456398048,0,0.0652174813792112,0.00235039426955502,0,0,0.54,0.025492919984899,1.08354216305755
SA595462,0.134167303978475,0,0.0982693498597107,0,0,0.175886960835995,0.00338662039519627,0,0,0,0.0387766549902279,0.00706644732149206,0.017697943477581,0,0.0338443519714413,0.114913500882478,0.256738559634336,0.0226030975452001,0.0901341854352689,0,0,0.00651502367259821,0.252,0.0949009275558997,1.02829227755557
SA570928,0.038582076239149,0,0.0400264836686698,0.0559151820356291,0,0.0945025846119525,0.0126626933833716,0,0.0744501138744241,0,0.00336874813019224,0.0126228797667042,0.0478411539072551,0,0.046324123098258,0.200156520462879,0.289523813803429,0,0,0,0.0840236270180866,0,0.0600000000000001,0.245645636551198,0.983833794946493
SA560651,0.0199319334636603,0.00724153537627163,0,0.150056371055514,0,0.0960393113547716,0.0435747878290386,0.00296325320154793,0.0187260236296217,0,0,0.071177758557308,0.0186393621825318,0.0898886344749892,0.216125911386408,0.25935623139836,0.00199895567736604,0,0.00427993041261141,0,0,0,0.015,0.406827527843883,0.926059407941565
SA560715,0.200178648425546,0,0.0663013167758035,0,0,0.358031992798343,0,0.0322210913697528,0,0,0.0235425608489857,0.0157189507758408,0,0,0,0.0926268514849988,0.123308977145177,0.015383060468946,0,0.0118767967144029,0,0.0608097531922035,0.205,0.116489729701315,1.03867366822135
SA560657,0.137715469962946,0,0.0735326604880545,0.0287047475261417,0,0.0563090678782039,0,0.131674898679535,0,0,0,0.10922655885201,0.00692720848127788,0,0.0750042322695468,0.103259266860881,0.058117907816561,0,0.219527981184842,0,0,0,0.931,-0.0466294588657041,1.09160787611207
SA560620,0.0878118333211402,0,0.0461951124821574,0.125114359111651,0,0.188358991752302,0.00923013252094424,0.0980890165540291,0.0317378796692899,0,0,0.0184666149990766,0.0232828381533474,0,0.0496687255316526,0.0434420107165348,0.153974471068076,0.02672093999256,0,0.0967749337865155,0.0011321403407225,0,0.454,0.04484128423161,1.06549422182589
SA560721,0.0227467099658475,0,0.0318425763962336,0.0455421782724296,0,0.00903456498149313,0,0,0.025659453914955,0,0.0758362505660767,0,0,0.0374163884816354,0.0247075505441835,0.161214965924233,0.262443594771716,0.124781838921424,0,0.140340418208352,0,0.0384335090514196,0.026,0.359305569634608,0.93704513249025
SA560725,0.0278950198787771,0,0.0194630172066559,0.243162676410848,0,0.144318008515454,0.0978835892744443,0.000545310983728928,0,0,0.00898546857701617,0.0344647620412297,0.014849649235671,0,0.189716764166722,0.0988516113618628,0.0842375769512497,0,0.035626545396341,0,0,0,0,0.621521177962432,0.790752956936442
SA560632,0.275314467720313,0,0.197417318385424,0,0,0.0985071045128066,0,0.144313411888725,0,0,0,0.0794000779293912,0,0.00734502800098766,0,0.0377435230067058,0.115867725276289,0,0.0437637421865907,0,0,0.00032760109276682,0.595,0.0150065912387551,1.08436711084726
SA560701,0.205430933249548,0,0.136777975857884,0,0,0.0866121345087243,0,0.00563777759936458,0.00958443061690945,0,0.00274284592980529,0,0,0.214544279270645,0,0.11423867030063,0,0.0127520134733685,0.0806532381649867,0,0.0536773760068689,0.0773483250212654,0.106,0.18066760711003,1.02085632165893
SA560723,0.195940019112483,0,0.134876457792881,0,0.019674185800601,0.00820162254502829,0.0236749810367431,0.011029912685402,0,0,0,0.0268988720336221,0,0.379722735092415,0.0674477023089102,0.0995459974696952,0,0,0.00970638785905994,0,0.0232811262631593,0,0.033,0.318009309187239,0.97938473404475
SA561024,0.185212115754002,0,0.0680973031882662,0.0798896747225545,0,0.0683739299915045,0,0.131829792860582,0,0,0,0.105200392979489,0.0387395925905788,0.0277843288162796,0.0158708724240583,0.0658875908099272,0.0245944787785383,0.0592630173219326,0.0991749719543793,0,0.0300819378079072,0,0.334,0.0718861726260545,1.05474303663922
SA560717,0.116115773683071,0,0.0925865954701703,0.0278898922507068,0,0.188151299147324,0,0,0.0201717728787498,0,0,0.077154310237565,0.0220191069589608,0,0,0.220306234264369,0.18559434527118,0.0288008207162466,0.0124028457996568,0,0,0.00880700332200067,0.095,0.195700949071179,1.00295296667396
SA560655,0.172662204719014,0,0.0236279669165005,0.0155581272397349,0,0.19703447193169,0,0.121220309054712,0,0,0,0.137494550915811,0.0145168711751905,0.0284564376138054,0.0577661457293937,0.0484561237126107,0.102429467700505,0,0.0775501755756863,0,0,0.00322714771534628,0.553,0.0231368326929512,1.0904987128525
SA560649,0.0154583566320474,0.0699793733776332,0,0.0205154116433996,0,0.245856807793251,0.00838581499034665,0,0.00159911277365273,0,0.00281600774336808,0.016489929082712,0.0324244334292714,0.189328226585309,0.0305189951156943,0.221448544835311,0.121326544131213,0,0.0238524418667909,0,0,0,0,0.562393297520074,0.828957190355685
SA594564,0.10322577670174,0,0.0480637162950705,0.0191048064211474,0,0.180484724922955,0,0,0.0113253651871596,0,0.0351112827261339,0.0383154738643442,0.0906547114004584,0,0.114076923587545,0.210115289716562,0.127827347578633,0,0.0216945815982523,0,0,0,0.749,-0.0110432922612623,1.09033850351126
SA594656,0.269067270383138,0,0.0845007157147952,0,0,0.205279736630998,0,0.0124144282777496,0.00997784318822168,0,0.0173149789883718,0.0336102175994121,0.0136033592093837,0,0.0111863708803658,0.196599663806408,0,0.00195438251095089,0.119658646998465,0,0,0.0248323858117398,0.981,-0.063353882322189,1.10107346667776
SA594753,0.217450255188198,0,0.181318352619345,0,0,0.0934886355400535,0,0.102601817418935,0,0,0,0.0282885933294858,0,0,0.0568594584418736,0.0903795005527914,0.0422960167154437,0.0105005274016922,0.176816842792182,0,0,0,0.989,-0.0704014616554271,1.09070229347895
SA594785,0.134770926890358,0,0.0447355956563402,0.0361139151320798,0,0.108878764683721,0,0,0.0158814143824939,0,0,0.0526019779402466,0.029916256568357,0,0.019281985240179,0.35420214428001,0.0949520192299364,0.0716995576220706,0.0369654423742075,0,0,0,0.511,0.0303468357945556,1.0803993852416
SA595269,0.341143881111536,0,0.164527170492873,0,0,0.115945353312166,0,0.0627486534132996,0,0,0,0.0792418257650489,0,0,0,0.0642218212700281,0.130348659235212,0,0.0418226353998358,0,0,0,0.961,-0.0544021334279782,1.11308365048749
SA595308,0.143313398437372,0,0.245324426833139,0,0,0.0656519225984548,0,0.0047851112035237,0.0347048975273527,0,0.0361837956923315,0,0,0.333980346488857,0.00916799691187095,0.0127616612973401,0,0,0,0.0925572689658543,0,0.0215691740439043,0.386,0.0574066565476193,1.0997342001421
SA595385,0.057895138180387,0,0.00336522883363415,0.316644211549169,0,0.0641269346331099,0.0964399023670417,0,0,0,0,0.0332599934142631,0.00969855595224799,0.0446218864123731,0.19602456223233,0.0503542131260849,0.0843836306514884,0,0.0431857426478714,0,0,0,0.422,0.0505758141893209,1.10371140369174
SA595413,0.350023378569515,0,0.13302005009896,0,0,0.0738857385717405,0,0,0,0,0.0317352324532134,0.0312968535734941,0.0349830012973643,0,0.0379145615019288,0.105164025674654,0.103408413109597,0.0359061284972932,0.0626626166522393,0,0,0,0.985,-0.0655897547895836,1.10481793962981
SA595417,0.0385569712234416,0,0.0459694235127872,0.0618220568057042,0,0.260710132859807,0.00461662245834721,0,0.0212269071254424,0,0,0.0552896134558972,0,0.0847694457192484,0.180896034377918,0.0436955623685201,0.103776704234165,0,0.0986705258587213,0,0,0,0.091,0.201701602983855,1.01011385123697
SA595441,0.191795889203597,0,0.0224844091480981,0.066579222367708,0,0.14701388603702,0.00174036281179248,0,0.00960157384549633,0,0,0.0396463682621563,0.0279580419212808,0,0.0278371662393738,0.242471981249425,0.0545040533887202,0.0375193059499826,0.126787344805858,0,0,0.00406039476949265,0.456,0.0434103950832823,1.05727295262372
SA595450,0.112816023705528,0,0.0832056764984339,0.0405409373418465,0,0.290389628265008,0,0,0.0373599373447741,0,0,0,0.00897515283720219,0,0.1519183289428,0.0116695630706806,0.125861879600976,0,0.112138246087041,0.0251246263057103,0,0,0.706,-0.00373162885619771,1.08083707463326
SA595458,0.175889617675184,0,0.0992376947667214,0.0293646134930797,0,0.165793052184674,0,0,0.0249346044487455,0,0,0.00825133905742228,0.0163852773261332,0,0.0777106514249177,0.0520807516391899,0.161493601992014,0.0300697722477808,0.112664372359144,0,0.0212862926320236,0.02483835875297,0.83,-0.0219338186701316,1.06807311255932
SA595464,0.0828227345544374,0,0.0703155643947342,0,0,0.251614501201756,0,0.0335948440822517,0,0,0,0.122717899655611,0,0.0593046458909962,0.15797579769906,0,0.0747571067545104,0,0.129967162656323,0,0,0.0169297431103208,0.632,0.00841425816141866,1.09692263687025
SA595466,0.152014389552083,0,0.0896902905376487,0.00338313245606888,0,0.379993540014898,0,0,0,0,0,0.00159785521220533,0,0,0.024557392625982,0.0391624786010712,0.264827356631038,0.0139199826625664,0.0308535817064388,0,0,0,0.83,-0.0221855810337059,1.08037933093219
SA595468,0.00758934371840676,0.00251388289744565,0.0648861215980089,0.205934730926424,0,0.152222584494363,0,0.047682777237161,0.0301008631864794,0,0.0318402449385462,0.01434345497608,0.00118216511074688,0.0235048715191004,0.152168727315392,0.048019843501661,0.167234942212191,0,0.0507754463679932,0,0,0,0.67,0.00168674243197928,1.09716400992114
SA595470,0.127203483524109,0,0.0602122165931507,0.0890912667489187,0,0.147245100615015,0,0,0,0,0,0.0416923145474856,0,0,0.00565529242899504,0.130541991688577,0.227136724319071,0.046984023230619,0.110378105538679,0,0,0.0138594807653805,0.658,0.00460439340960358,1.06229372449345
SA595472,0.271411192525314,0,0.0783934855879315,0.126127916916676,0,0.0853357492367275,0.0624875929124236,0,0,0,0.0640436508616897,0,0.0283961939809659,0.0626787789585641,0.0650644660718038,0.0212489847167339,0.0375393009010735,0,0.0972726873300964,0,0,0,0.772,-0.0134025982537591,1.08426350824936
SA595475,0.104027428733909,0,0.0745349317644637,0.117990731407881,0,0.156884193432756,0,0.0131435944384262,0,0,0.0336732143446408,0.0532984954822076,0.0901317825229462,0.0111272135821481,0.0433571715180838,0.0666360655583156,0.0289538989929906,0,0.206241278221232,0,0,0,0.989,-0.0704947539238144,1.09622752674502
SA595477,0.0703212098172119,0,0.0464286615792366,0.00876450178154161,0,0.183483090683363,0.011678607397175,0,0.00200576303246646,0,0.00318448209820575,0,0.0381210017787328,0.0419581816026144,0.0311530740300312,0.198398610998452,0.321946875676302,0,0.0152562492584876,0,0.0272996902661799,0,0.022,0.386636351285168,0.922314361782303
SA595481,0.441351510645625,0,0.11919772086414,0,0,0.0595742809525354,0,0.121458682080858,0,0,0.0191053567249161,0.0232277985392586,0.00562497637095306,0,0.0259945598513587,0.0243962555209307,0,0.111435712452322,0.0363927505204372,0,0,0.0122403954766654,0.969,-0.0577946763656698,1.12862164013425
SA595483,0.157049326435684,0,0.0803399036016937,0,0,0.128166404873364,0,0,0.0586502969919037,0,0,0.0158827630993833,0,0,0.0278579539037152,0.221672439348535,0.160404759238144,0,0.123864716220328,0,0.00120531701269926,0.0249061192745502,0.924,-0.0450106314057698,1.08488640833942
SA595485,0.0416713566766828,0,0.0116004847832456,0.0499646923276309,0,0.449791475107122,0,0,0,0,0.00646895956839074,0.00223781042678988,0,0.0386853439198605,0.022686528402472,0.162658502855432,0.101443341928421,0,0,0.112791504003953,0,0,0.556,0.0227720788727998,1.08477904785362
SA595487,0.169693247716947,0,0.183816417035864,0,0,0.100011491519659,0,0,0.0343408600829839,0,0.000674492497159279,0.00446530133409897,0,0.0571944504325585,0,0.163812638363207,0,0.012603274760867,0.270062847214867,0.00332497904178854,0,0,0.905,-0.039471617346254,1.07816121424127
SA595489,0.0590548735939481,0,0.026633522955762,0.21119981932844,0,0.160344886364689,0.0136070997758141,0,0.0180533829562925,0,0,0.0356764988891247,0.00382406137159746,0,0.172062252206576,0.154264460899969,0.088930862379905,0,0.0563482792778828,0,0,0,0.013,0.415211382721353,0.91050933006325
SA595491,0.0555239263341893,0,0.0585609556442659,0.0128090368731306,0,0.259891556961201,0.00564011865963949,0,0.0222339672261515,0,0.0016321018045399,0.0279859742995263,0,0.0153992798055905,0.0472663792437356,0.200911707800545,0.214617799435292,0.0101898042136766,0.0576165779850992,0,0,0.00972081371341699,0.186,0.127101706806641,1.02603594867943
SA595493,0.148320243358797,0,0.0923958064254076,0,0,0.188531642717567,0.000348510619537556,0,0.0218187468490453,0,0.00602981126704653,0.00485545018149608,0.0163235325200885,0,0.0462348374314568,0.104417008011822,0.274694401972725,0,0.0718070963962923,0,0,0.0242229122487181,0.247,0.0984691326413375,1.02990601378586
SA595495,0.209395749120649,0,0.00140923808730868,0.0694234573408738,0,0.239256833413056,0.0174103622770121,0,0.00629561697616676,0,0,0.00829286205231777,0,0,0.12028125916181,0.088429632230651,0.141870405507112,0,0.0637282094292234,0,0,0.0342063744038207,0.667,0.00247904698725074,1.08120594401438
SA595497,0.0934339816308816,0,0.0276846269390114,0.117784049052275,0,0.351096380635149,0,0,0.000191758751138654,0,0,0.0724708816064564,0.0131552315526902,0.00666347497456754,0.131174406767792,0.0301365082447571,0.108352734143342,0,0.047855965701938,0,0,0,0.464,0.0407824997610388,1.091026626952
SA595499,0.111840364163634,0,0.0677848799595979,0,0,0.224798058377554,0,0.0572979838033656,0,0,0,0.0570146088808564,0,0.0973563035826169,0.125961387213664,0.109302663329173,0.0115887290294608,0,0.0885678139085376,0,0,0.0484872077515401,0.782,-0.0149888231425286,1.08944988851784
SA595501,0,0,0.0582262445420652,0.0774222838946819,0,0.177679303138354,0.0140893267760656,0,0,0,0,0,0,0.0820447799119909,0.290729595359521,0,0.195976862736392,0,0.0872008063481422,0,0,0.0166307972927877,0.111,0.172670869735686,1.0500780888581
SA595503,0.150838642877971,0,0.0823397950014822,0.0541128713529016,0,0.189640931041357,0,0.0564658116053466,0.0140298274976724,0,0.0247015971902666,0.0206318223033613,0.0693613661902333,0.00713406115362292,0.167432470012021,0.0361953245665521,0.0605854352398243,0,0.0665300439673873,0,0,0,0.682,0.000305107995381826,1.08929547647115
SA595504,0.1347539530162,0,0.0650876561694406,0.0861362153126607,0,0.211652745416997,0,0.0190364826206465,0.0286948981555738,0,0,0.0155476232408268,0.0156090528365977,0,0.103529254676981,0.0766211482338077,0.150336519683842,0.0424293093660551,0,0.0350175139269076,0,0.0155476273434631,0.562,0.0220939326622339,1.06993305306621
